"id","date","year","month","day","week","dow","time","hour","is_night","type","address","city","segment_id","nbrhood","community","comm_pop","council","council_pop","asr_zone","lampdist","lat","lon","desc","gctype","gcquality"
"","2013-04-01",2013,4,4839,13,1,"10:00:00",10,0,"BURGLARY","2100 N  Block Twin Oaks Valley Road","SndSNM",61715,"NONE","NONE",0,"NONE",0,"","",33.1801343003,-117.157082304,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:00:00",10,0,"MOTOR VEHICLE THEFT","500  Block Autumn Drive","SndSNM",9551,"NONE","NONE",0,"NONE",0,"","",33.1443501366,-117.172933237,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:02:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","9900 N  Block Magnolia Avenue","SndSNT",31440,"NONE","NONE",0,"NONE",0,"","",32.8572147017,-116.971046562,"DRUNK IN PUBLIC: ALCOHOL, DRUGS, COMBO OR TOLUENE (M)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:05:00",10,0,"THEFT/LARCENY","1400 S  Block Pacific Street","SndOCN",181442,"NONE","NONE",0,"NONE",0,"","",33.1788098335,-117.370383236,"BURGLARY/UNSPECIFIED","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:21:00",10,0,"THEFT/LARCENY","600 W  Block Beech Street","SndSAN",11377,"SanLIT","SanDOW",31759,"San003",147116,6,1000,32.7209023437,-117.168723541,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:25:00",10,0,"VANDALISM","900  Block Garnet Avenue","SndSAN",30947,"SanPCF","SanPCF",39849,"San002",142456,6,1414,32.7971684212,-117.252751595,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:28:00",10,0,"THEFT/LARCENY","8600  Block Villa La Jolla Drive","SndSAN",74469,"SanLAJ","SanUNV",63098,"San001",147305,1,3162,32.86526474,-117.233954826,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:30:00",10,0,"BURGLARY","500  Block Fredricks Avenue","SndOCN",60964,"NONE","NONE",0,"NONE",0,"","",33.2340320649,-117.335265266,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:30:00",10,0,"BURGLARY","900  Block Santa Queta","SndSOL",72181,"NONE","NONE",0,"NONE",0,"","",33.0054822481,-117.255716014,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:37:00",10,0,"DRUGS/ALCOHOL VIOLATIONS","400 W  Block Clemmens Lane","SndSDO",18894,"NONE","NONE",0,"NONE",0,"","",33.3693380236,-117.255308046,"POSS CONTROLLED SUBS (F)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:38:00",10,0,"ROBBERY","800  Block Energy Way","SndCHU",66707,"NONE","NONE",0,"NONE",0,"","",32.5964958232,-117.010696258,"COMMERCIAL ROBBERY - WEAPON USED","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:40:00",10,0,"ASSAULT","400  Block Grant Street","SndOCN",32402,"NONE","NONE",0,"NONE",0,"","",33.1952572628,-117.370091188,"ASSAULT WITH DEADLY WEAPON WITH GUN","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:47:00",10,0,"MOTOR VEHICLE THEFT","600 N  Block Clementine Street","SndOCN",18869,"NONE","NONE",0,"NONE",0,"","",33.2015449251,-117.379737573,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"10:52:00",10,0,"THEFT/LARCENY","5000  Block Newport Avenue","SndSAN",49077,"SanOCN","SanOCN",12953,"San002",142456,6,1000,32.7472293687,-117.251670997,"PETTY THEFT W/PRIOR JAIL TERM FOR SPECIFIC OFFENSES","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:00:00",11,0,"BURGLARY","6000  Block Central Avenue","SndSDO",8682,"NONE","NONE",0,"NONE",0,"","",32.6687536892,-117.003521328,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:00:00",11,0,"MOTOR VEHICLE THEFT","Riviera Shores Street / Paseo Aurora","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","NONE",-1
"","2013-04-01",2013,4,4839,13,1,"11:00:00",11,0,"THEFT/LARCENY","3900  Block Mesa Drive","SndOCN",17343,"NONE","NONE",0,"NONE",0,"","",33.2144040411,-117.314212524,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:00:00",11,0,"THEFT/LARCENY","1200  Block C Street","SndSAN",14343,"SanEAS","SanDOW",31759,"San003",147116,6,1414,32.7167791908,-117.153332944,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:00:00",11,0,"THEFT/LARCENY","Riviera Shores Street / Paseo Aurora","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"GRAND THEFT: CARGO EXCEEDS $950","NONE",-1
"","2013-04-01",2013,4,4839,13,1,"11:12:00",11,0,"ASSAULT","2400  Block San Diego Avenue","SndSAN",56454,"SanOOL","SanOLD",832,"San003",147116,6,1000,32.751704279,-117.193565151,"BATTERY WITH SERIOUS BODILY INJURY (F)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:15:00",11,0,"DRUGS/ALCOHOL VIOLATIONS","1400 S  Block Pacific Street","SndOCN",181442,"NONE","NONE",0,"NONE",0,"","",33.1788098335,-117.370383236,"POSSESS SYRINGE","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:21:00",11,0,"THEFT/LARCENY","700  Block College Boulevard","SndOCN",70955,"NONE","NONE",0,"NONE",0,"","",33.2405083441,-117.290023829,"BURGLARY/UNSPECIFIED","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:30:00",11,0,"BURGLARY","900 N  Block Pacific Street","SndOCN",51266,"NONE","NONE",0,"NONE",0,"","",33.2000149754,-117.38760704,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:30:00",11,0,"MOTOR VEHICLE THEFT","3000  Block Naugatuck Avenue","SndSAN",48875,"SanBAH","SanCLA",77873,"San002",142456,1,6082,32.8338878345,-117.217709561,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:30:00",11,0,"THEFT/LARCENY","3900  Block Mesa Drive","SndOCN",17343,"NONE","NONE",0,"NONE",0,"","",33.2144040411,-117.314212524,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:45:00",11,0,"DRUGS/ALCOHOL VIOLATIONS","Grant Street / S Horne Street","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSSESS CONTROLLED SUBSTANCE","NONE",-1
"","2013-04-01",2013,4,4839,13,1,"11:45:00",11,0,"THEFT/LARCENY","2500  Block El Cam Real","SndCAR",26341,"NONE","NONE",0,"NONE",0,"","",33.1784979109,-117.326685802,"PETTY THEFT","cns/segment",54
"","2013-04-01",2013,4,4839,13,1,"11:50:00",11,0,"ASSAULT","0  Block Gbdf","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"BATTERY ON PERSON (M)","NONE",-1
"","2013-04-01",2013,4,4839,13,1,"11:50:00",11,0,"VEHICLE BREAK-IN/THEFT","300  Block Horton Plaza","SndSAN",186436,"SanMDT","SanUPT",37279,"San003",147116,1,3000,32.7389830365,-117.173028782,"VEHICLE BREAK-IN/THEFT","cns/segment",42
"","2013-04-01",2013,4,4839,13,1,"11:54:00",11,0,"DRUGS/ALCOHOL VIOLATIONS","5100  Block College Avenue","SndSAN",17442,"SanCLL","SanCOL",20794,"San009",145045,6,4000,32.7711748599,-117.069920301,"MINOR POSSESS ALCOHOL","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"11:55:00",11,0,"THEFT/LARCENY","3800  Block Plaza Drive","SndOCN",79435,"NONE","NONE",0,"NONE",0,"","",33.1823788286,-117.29263253,"PETTY THEFT- RETAIL MERCHANDISE","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"BURGLARY","3400  Block Laurashawn Lane","SndSDO",41913,"NONE","NONE",0,"NONE",0,"","",33.1837178949,-117.088032216,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"BURGLARY","7300  Block Princess View Drive","SndSAN",53690,"SanALL","SanNAV",48313,"San007",147442,7,10630,32.8049456091,-117.07894764,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"BURGLARY","7300  Block Princess View Drive","SndSAN",53690,"SanALL","SanNAV",48313,"San007",147442,7,10630,32.8049456091,-117.07894764,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"BURGLARY","400 N  Block Santa Fe Avenue","SndVIS",12610,"NONE","NONE",0,"NONE",0,"","",33.2055591565,-117.244967211,"COMMERCIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"FRAUD","500  Block D Street","SndSDO",23249,"NONE","NONE",0,"NONE",0,"","",33.0450376743,-116.86076632,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"FRAUD","6800  Block Golfcrest Drive","SndSAN",31873,"SanLAK","SanNAV",48313,"San007",147442,4,5000,32.8017961052,-117.039465591,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"FRAUD","3700  Block Arizona Street","SndSAN",8697,"SanNRT","SanGRE",45697,"San003",147116,4,1414,32.746591656,-117.137900391,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"FRAUD","5000  Block 73Rd Street","SndSAN",6151,"SanCLL","SanCOL",20794,"San009",145045,2,4123,32.7701562716,-117.040451815,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"FRAUD","4500  Block Home Avenue","SndSAN",35870,"SanSWA","SanMDC",74062,"San009",145045,4,7615,32.731123101,-117.0970497,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"FRAUD","6300  Block East Lake Drive","SndSAN",25674,"SanLAK","SanNAV",48313,"San007",147442,1,7000,32.7959842045,-117.006566914,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"FRAUD","1500  Block Satellite Boulevard","SndSAN",150182,"SanEGG","SanOAT",60544,"San008",144830,2,8246,32.569177442,-117.100404801,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"THEFT/LARCENY","3200  Block Via Pescado","SndCAR",57356,"NONE","NONE",0,"NONE",0,"","",33.171877239,-117.318377231,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"THEFT/LARCENY","1000  Block Magnolia Avenue","SndCAR",44078,"NONE","NONE",0,"NONE",0,"","",33.1555354132,-117.336714724,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"THEFT/LARCENY","200  Block Surfrider Way","SndOCN",1623,"NONE","NONE",0,"NONE",0,"","",33.1975848577,-117.385323519,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"THEFT/LARCENY","300 E  Block Fallbrook Street","SndSDO",28681,"NONE","NONE",0,"NONE",0,"","",33.3765984322,-117.249094312,"GRAND THEFT (Theft From Building) (F)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"THEFT/LARCENY","200  Block Bonair Street","SndSAN",12469,"SanLAJ","SanLAJ",29018,"San001",147305,1,1414,32.8300406329,-117.280172615,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"THEFT/LARCENY","200 W  Block San Marcos Boulevard","SndSNM",27441,"NONE","NONE",0,"NONE",0,"","",33.1406687102,-117.165945135,"PETTY THEFT(from Building) (M)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"VEHICLE BREAK-IN/THEFT","1400  Block Skyline Drive","SndLEM",58471,"NONE","NONE",0,"NONE",0,"","",32.7200865879,-117.026021925,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:00:00",12,0,"VEHICLE BREAK-IN/THEFT","4600  Block 33Rd Street","SndSAN",4529,"SanNRM","SanMDS",15748,"San003",147116,3,2236,32.7619462761,-117.122867225,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:15:00",12,0,"DRUGS/ALCOHOL VIOLATIONS","8800  Block La Mesa Boulevard","SndLAM",40906,"NONE","NONE",0,"NONE",0,"","",32.7713022317,-117.007303799,"DISORDERLY CONDUCT:  ALCOHOL","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:19:00",12,0,"BURGLARY","100 S  Block La Trza Boulevard","SndESC",133204,"NONE","NONE",0,"NONE",0,"","",33.1160333591,-117.096294387,"COMMERCIAL BURGLARY","cns/segment",55
"","2013-04-01",2013,4,4839,13,1,"12:36:00",12,0,"THEFT/LARCENY","1000 E  Block Vista Way","SndVIS",36529,"NONE","NONE",0,"NONE",0,"","",33.2127131009,-117.228884398,"BURGLARY (SHOPLIFTING) (F)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:41:00",12,0,"VANDALISM","400  Block Sea World Drive","SndSAN",74068,"SanMIS","SanMIS",2076,"San002",142456,0,9219,32.7612323126,-117.219165983,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:43:00",12,0,"BURGLARY","100  Block Twin Oaks Circle","SndCHU",61648,"NONE","NONE",0,"NONE",0,"","",32.6459744365,-117.078318823,"RESIDENTIAL BURGLARY","cns/segment",44
"","2013-04-01",2013,4,4839,13,1,"12:45:00",12,0,"THEFT/LARCENY","300 W  Block El Norte Parkway","SndESC",22526,"NONE","NONE",0,"NONE",0,"","",33.1509217107,-117.042404204,"PETTY THEFT","cns/segment",32
"","2013-04-01",2013,4,4839,13,1,"12:45:00",12,0,"VEHICLE BREAK-IN/THEFT","2600 S  Block Coast Highway 101","SndENC",36419,"NONE","NONE",0,"NONE",0,"","",33.010453689,-117.279100797,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:50:00",12,0,"DRUGS/ALCOHOL VIOLATIONS","1500 N  Block Magnolia Avenue","SndSDO",131720,"NONE","NONE",0,"NONE",0,"","",32.8179854569,-116.962324224,"USE/UNDER INFL OF CONTROLLED SUBS (M)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"12:51:00",12,0,"THEFT/LARCENY","10900  Block Scripps Ranch Boulevard","SndSAN",68378,"SanSCR","SanSCI",19323,"San005",143957,6,4242,32.9173842636,-117.111572035,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:00:00",13,0,"THEFT/LARCENY","800  Block 03Rd Avenue","SndCHU",832,"NONE","NONE",0,"NONE",0,"","",32.622318626,-117.072472194,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:00:00",13,0,"THEFT/LARCENY","2400  Block Turnbridge Glen","SndESC",81606,"NONE","NONE",0,"NONE",0,"","",33.1446692118,-117.046252684,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:00:00",13,0,"THEFT/LARCENY","2600  Block Via De La Valle","SndSAN",12775,"SanNOR","SanRES",61,"San001",147305,6,5385,32.9806944912,-117.249392766,"GRAND THEFT:MONEY/LABOR/PROPERTY OVER $950","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:05:00",13,0,"VEHICLE BREAK-IN/THEFT","8300  Block Cam Del Oro","SndSAN",15197,"SanLAJ","SanLAJ",29018,"San001",147305,1,7810,32.8576260779,-117.255866604,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:10:00",13,0,"VANDALISM","2000  Block Birch Road","SndCHU",198997,"NONE","NONE",0,"NONE",0,"","",32.6210687774,-116.966281791,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:20:00",13,0,"DUI","200 W  Block Los Angeles Drive","SndVIS",43346,"NONE","NONE",0,"NONE",0,"","",33.2124788581,-117.247504136,"DUI ALC/DRUGS (M)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:30:00",13,0,"ASSAULT","0  Block Gbdf","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"BATTERY ON PERSON (M)","NONE",-1
"","2013-04-01",2013,4,4839,13,1,"13:30:00",13,0,"BURGLARY","3100  Block Luna Avenue","SndSAN",43610,"SanBAH","SanCLA",77873,"San002",142456,2,4123,32.8322040922,-117.21821402,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:30:00",13,0,"THEFT/LARCENY","1200  Block Garnet Avenue","SndSAN",30950,"SanPCF","SanPCF",39849,"San002",142456,6,1000,32.7983764137,-117.24726925,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:30:00",13,0,"VEHICLE BREAK-IN/THEFT","5700  Block Paseo Del Norte","SndCAR",154575,"NONE","NONE",0,"NONE",0,"","",33.1248040767,-117.321273328,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:30:00",13,0,"VEHICLE BREAK-IN/THEFT","4300  Block La Jolla Village Drive","SndSAN",40813,"SanNUV","SanUNV",63098,"San001",147305,9,5656,32.8731340076,-117.211859506,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:50:00",13,0,"ASSAULT","400  Block 09Th Avenue","SndSAN",2270,"SanEAS","SanDOW",31759,"San003",147116,1,1414,32.7099179475,-117.156460004,"ASSAULT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"13:56:00",13,0,"VANDALISM","800 N  Block Santa Fe Avenue","SndVIS",12614,"NONE","NONE",0,"NONE",0,"","",33.210375325,-117.244922128,"VANDALISM ($400 OR MORE) (F)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:00:00",14,0,"FRAUD","700  Block Highland Avenue","SndNAT",34774,"NONE","NONE",0,"NONE",0,"","",32.6785618751,-117.098891528,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:00:00",14,0,"THEFT/LARCENY","400  Block F Avenue","SndCOR",28325,"NONE","NONE",0,"NONE",0,"","",32.6955583156,-117.178443316,"GRAND THEFT/UNSPECIFIED","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:00:00",14,0,"THEFT/LARCENY","5500  Block Grossmont Center Drive","SndLAM",32969,"NONE","NONE",0,"NONE",0,"","",32.7795811781,-117.009027935,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:00:00",14,0,"THEFT/LARCENY","4100  Block Marlborough Avenue","SndSAN",44872,"SanTRL","SanMDC",74062,"San009",145045,4,3162,32.7517818471,-117.105666248,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:00:00",14,0,"THEFT/LARCENY","4600  Block Convoy Street","SndSAN",19695,"SanKER","SanKER",6417,"San006",140738,6,8246,32.8245062227,-117.15517735,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:00:00",14,0,"VANDALISM","3800  Block Auburndale Street","SndSAN",9433,"SanCAL","SanCLA",77873,"San006",140738,1,3162,32.8139626583,-117.171389287,"VANDALISM ($400 OR MORE)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:10:00",14,0,"THEFT/LARCENY","200  Block Cedar Street","SndSAN",16767,"SanCRT","SanDOW",31759,"San003",147116,6,1000,32.721975162,-117.162493543,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:15:00",14,0,"VEHICLE BREAK-IN/THEFT","2800  Block Torrey Pines Scenic Drive","SndSAN",158299,"SanLAJ","SanLAJ",29018,"San001",147305,1,12000,32.8553749856,-117.245566313,"VEHICLE BREAK-IN/THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:17:00",14,0,"DRUGS/ALCOHOL VIOLATIONS","2000 E  Block Valley Parkway","SndESC",80017,"NONE","NONE",0,"NONE",0,"","",33.1626333604,-117.097126433,"DISORDERLY CONDUCT:  ALCOHOL","cns/segment",32
"","2013-04-01",2013,4,4839,13,1,"14:30:00",14,0,"BURGLARY","1700  Block Kettner Boulevard","SndSAN",40054,"SanHAR","SanDOW",31759,"San003",147116,7,1000,32.7235752307,-117.169272616,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:30:00",14,0,"THEFT/LARCENY","400  Block Ribbon Beach Way","SndOCN",139861,"NONE","NONE",0,"NONE",0,"","",33.2075630507,-117.369478105,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:39:00",14,0,"THEFT/LARCENY","8000  Block University Avenue","SndLAM",35758,"NONE","NONE",0,"NONE",0,"","",32.7650990508,-117.026044633,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:43:00",14,0,"FRAUD","100  Block J Street","SndCHU",38422,"NONE","NONE",0,"NONE",0,"","",32.6296639693,-117.06668446,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:45:00",14,0,"MOTOR VEHICLE THEFT","700 E  Block Park Avenue","SndELC",51911,"NONE","NONE",0,"NONE",0,"","",32.7982321696,-116.952937842,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:45:00",14,0,"THEFT/LARCENY","12800  Block Gregg Court","SndPOW",130923,"NONE","NONE",0,"NONE",0,"","",32.9377173984,-117.047143441,"PETTY THEFT(Shoplift) (M)","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"14:45:00",14,0,"THEFT/LARCENY","200  Block 05Th Avenue","SndSAN",1449,"SanGAS","SanDOW",31759,"San003",147116,6,0,32.7077976172,-117.160102507,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:00:00",15,0,"ASSAULT","700  Block Dennery Road","SndSAN",138980,"SanOEC","SanOTM",15140,"San008",144830,6,3000,32.5801551276,-117.033859862,"BATTERY OF ELDER OR DEPENDENT ADULT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:00:00",15,0,"BURGLARY","2500  Block Highland Avenue","SndNAT",34760,"NONE","NONE",0,"NONE",0,"","",32.6628171073,-117.092745154,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:00:00",15,0,"BURGLARY","8100  Block Avnda Navidad","SndSAN",33102,"SanNUV","SanUNV",63098,"San001",147305,1,2236,32.8646444916,-117.211330934,"RESIDENTIAL BURGLARY","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:00:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","300 N  Block Second Street","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"POSS OPEN CONTAINER OF ALC IN PUBLIC (I)","NONE",-1
"","2013-04-01",2013,4,4839,13,1,"15:00:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","600 N  Block Cleveland Street","SndOCN",18930,"NONE","NONE",0,"NONE",0,"","",33.1986651417,-117.384205561,"POSSESS CONTROLLED SUBSTANCE","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:00:00",15,0,"FRAUD","200  Block Malito Court","SndCHU",44356,"NONE","NONE",0,"NONE",0,"","",32.5998339272,-117.041705197,"FRAUD","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:00:00",15,0,"MOTOR VEHICLE THEFT","1100 N  Block Broadway","SndESC",13225,"NONE","NONE",0,"NONE",0,"","",33.1349958142,-117.087390593,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:00:00",15,0,"THEFT/LARCENY","1200  Block Cam Del Rio North","SndSAN",15210,"SanSSI","SanMSS",18947,"San007",147442,6,1414,32.7669233437,-117.152891198,"PETTY THEFT / THEFT OF PERSONAL PROPERTY / SHOPLIFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:08:00",15,0,"THEFT/LARCENY","5600  Block Paseo Del Norte","SndCAR",154575,"NONE","NONE",0,"NONE",0,"","",33.1248040767,-117.321273328,"PETTY THEFT","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:13:00",15,0,"THEFT/LARCENY","200 E  Block Via Rancho Parkway","SndSDO",-1,"NONE","NONE",0,"NONE",0,"","",0.0,0.0,"PETTY THEFT","NONE",-1
"","2013-04-01",2013,4,4839,13,1,"15:25:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","3000  Block Clairemont Drive","SndSAN",18652,"SanBAP","SanCLA",77873,"San002",142456,6,10000,32.7952363854,-117.193595015,"OPEN CONTAINER IN PUBLIC PARK","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:30:00",15,0,"ASSAULT","5800  Block Streamview Drive","SndSAN",59657,"SanOKP","SanMID",37348,"San004",142911,4,6708,32.744252562,-117.068873603,"ASSAULT W/DEADLY WEAPON OTHER THAN FIREARM OR GBI FORCE","cns/segment",65
"","2013-04-01",2013,4,4839,13,1,"15:30:00",15,0,"THEFT/LARCENY","0  Block Panther Way","SndVIS",100496,"NONE","NONE",0,"NONE",0,"","",33.2223611559,-117.241797568,"GRAND THEFT (Theft From Building) (F)","cns/segment",40
"","2013-04-01",2013,4,4839,13,1,"15:40:00",15,0,"DRUGS/ALCOHOL VIOLATIONS","2900  Block El Cajon Boulevard","SndSAN",26019,"SanNRT","SanGRE",45697,"San003",147116,6,2236,32.7553197003,-117.130785282,"POSSESS MARIJUANA 28.5 GRAMS OR LESS OR W/NO PRIOR","cns/segment",65
